GROUP,PACKAGE,CLASS,INSTRUCTION_MISSED,INSTRUCTION_COVERED,BRANCH_MISSED,BRANCH_COVERED,LINE_MISSED,LINE_COVERED,COMPLEXITY_MISSED,COMPLEXITY_COVERED,METHOD_MISSED,METHOD_COVERED
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model,PodsMetricStatus,237,0,38,0,22,0,33,0,14,0
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model,NodeBuilder,216,75,29,1,46,16,24,4,9,4
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model,DoneableObjectMeta,51,0,0,0,7,0,4,0,4,0
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model,NodeAffinityFluentImpl.PreferredDuringSchedulingIgnoredDuringExecutionNestedImpl,43,0,0,0,10,0,4,0,4,0
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model,BaseKubernetesListFluentImpl.NodeItemsNestedImpl,43,0,0,0,10,0,4,0,4,0
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model,ServiceAccountFluentImpl.SecretsNestedImpl,43,0,0,0,10,0,4,0,4,0
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model,ExternalMetricStatusFluentImpl.CurrentValueNestedImpl,35,0,0,0,8,0,4,0,4,0
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model,NodeAffinity,201,0,30,0,19,0,27,0,12,0
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model,DoneableNFSVolumeSource,51,0,0,0,7,0,4,0,4,0
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model,WatchEventFluentImpl.AzureFileVolumeSourceObjectNestedImpl,35,0,0,0,8,0,4,0,4,0
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model,KubeSchemaFluentImpl.OpenshiftClusterRoleBindingNestedImpl,35,0,0,0,8,0,4,0,4,0
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model,ConfigMapProjectionFluentImpl.ItemsNestedImpl,43,0,0,0,10,0,4,0,4,0
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model,DoneableService.new Function() {...},8,0,0,0,2,0,2,0,2,0
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model,LoadBalancerStatusFluentImpl.IngressNestedImpl,43,0,0,0,10,0,4,0,4,0
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model,EndpointSubsetFluentImpl,1569,0,218,0,133,0,179,0,70,0
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model,PodSecurityContextBuilder,337,0,30,0,70,0,28,0,13,0
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model,DoneableTopologySelectorTerm,51,0,0,0,7,0,4,0,4,0
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model,GCEPersistentDiskVolumeSource,283,0,46,0,26,0,39,0,16,0
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model,DoneableResourceQuota,51,0,0,0,7,0,4,0,4,0
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model,DoneableDeleteOptions,51,0,0,0,7,0,4,0,4,0
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model,ContainerFluentImpl.VolumeDevicesNestedImpl,43,0,0,0,10,0,4,0,4,0
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model,KubeSchemaFluentImpl.AdmissionRequestNestedImpl,35,0,0,0,8,0,4,0,4,0
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model,ServiceSpecBuilder,254,221,29,1,51,43,22,6,7,6
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model,PersistentVolumeClaimVolumeSourceFluentImpl,98,19,24,0,15,6,18,5,6,5
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model,AWSElasticBlockStoreVolumeSource,166,117,41,5,7,19,29,10,6,10
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model,NodeStatusFluentImpl.DaemonEndpointsNestedImpl,35,0,0,0,8,0,4,0,4,0
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model,BaseKubernetesListFluentImpl.PodDisruptionBudgetItemsNestedImpl,43,0,0,0,10,0,4,0,4,0
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model,WatchEventFluentImpl.AdmissionRequestObjectNestedImpl,35,0,0,0,8,0,4,0,4,0
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model,DeleteOptionsBuilder,337,0,30,0,70,0,28,0,13,0
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model,DoneableReplicationControllerStatus.new Function() {...},8,0,0,0,2,0,2,0,2,0
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model,WatchEventFluentImpl.NodeAffinityObjectNestedImpl,35,0,0,0,8,0,4,0,4,0
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model,ServiceAccountFluentImpl.ImagePullSecretsNestedImpl,43,0,0,0,10,0,4,0,4,0
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model,ScaleIOPersistentVolumeSourceFluentImpl,498,0,98,0,71,0,93,0,44,0
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model,WatchEventFluentImpl.UserInfoObjectNestedImpl,35,0,0,0,8,0,4,0,4,0
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model,DoneableConfigMapEnvSource.new Function() {...},8,0,0,0,2,0,2,0,2,0
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model,DoneableContainerStateRunning,51,0,0,0,7,0,4,0,4,0
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model,PreconditionsFluentImpl,67,0,16,0,14,0,14,0,6,0
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model,DoneableInitializer,51,0,0,0,7,0,4,0,4,0
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model,PersistentVolumeClaimSpec,431,0,70,0,39,0,57,0,22,0
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model,DoneableAzureFileVolumeSource.new Function() {...},8,0,0,0,2,0,2,0,2,0
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model,NamedExtensionFluentImpl.RoleBindingExtensionNestedImpl,35,0,0,0,8,0,4,0,4,0
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model,DoneablePodTemplate.new Function() {...},8,0,0,0,2,0,2,0,2,0
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model,NodeSelectorFluentImpl,539,0,78,0,50,0,64,0,25,0
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model,EndpointsFluentImpl.MetadataNestedImpl,35,0,0,0,8,0,4,0,4,0
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model,DoneableServiceAccountList.new Function() {...},8,0,0,0,2,0,2,0,2,0
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model,WatchEventFluentImpl.EmptyDirVolumeSourceObjectNestedImpl,35,0,0,0,8,0,4,0,4,0
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model,PodAffinityFluentImpl.PreferredDuringSchedulingIgnoredDuringExecutionNestedImpl,43,0,0,0,10,0,4,0,4,0
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model,EnvVarSourceFluentImpl.ConfigMapKeyRefNestedImpl,35,0,0,0,8,0,4,0,4,0
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model,DoneablePersistentVolumeSpec.new Function() {...},8,0,0,0,2,0,2,0,2,0
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model,PersistentVolumeClaimFluentImpl,424,0,78,0,55,0,75,0,36,0
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model,WatchEventFluentImpl.BuildStrategyObjectNestedImpl,35,0,0,0,8,0,4,0,4,0
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model,DaemonEndpointFluentImpl,67,0,16,0,14,0,14,0,6,0
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model,PodAffinityBuilder,222,0,30,0,50,0,28,0,13,0
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model,DoneableObjectFieldSelector,51,0,0,0,7,0,4,0,4,0
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model,NodeAddressFluentImpl,103,0,24,0,19,0,21,0,9,0
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model,ExternalMetricSourceFluentImpl,418,0,70,0,54,0,72,0,37,0
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model,DoneableAuthProviderConfig.new Function() {...},8,0,0,0,2,0,2,0,2,0
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model,WatchEventFluentImpl.ImageStreamStatusObjectNestedImpl,35,0,0,0,8,0,4,0,4,0
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model,WatchEventFluentImpl.NonResourceAttributesObjectNestedImpl,35,0,0,0,8,0,4,0,4,0
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model,ServiceAccountListFluentImpl.ItemsNestedImpl,43,0,0,0,10,0,4,0,4,0
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model,PersistentVolumeSpecFluentImpl.AzureDiskNestedImpl,35,0,0,0,8,0,4,0,4,0
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model,KubeSchemaFluentImpl.CertificateSigningRequestListNestedImpl,35,0,0,0,8,0,4,0,4,0
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model,ReplicationControllerFluentImpl.SpecNestedImpl,35,0,0,0,8,0,4,0,4,0
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model,KubeSchemaFluentImpl.PriorityClassListNestedImpl,35,0,0,0,8,0,4,0,4,0
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model,HTTPGetActionFluentImpl.PortNestedImpl,35,0,0,0,8,0,4,0,4,0
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model,KubeSchemaFluentImpl.ClusterRoleBindingNestedImpl,35,0,0,0,8,0,4,0,4,0
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model,DoneableObjectReference,51,0,0,0,7,0,4,0,4,0
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model,HorizontalPodAutoscalerSpecFluentImpl.ScaleTargetRefNestedImpl,35,0,0,0,8,0,4,0,4,0
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model,WatchEventFluentImpl.ContainerObjectNestedImpl,35,0,0,0,8,0,4,0,4,0
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model,NodeDaemonEndpointsBuilder,199,0,30,0,46,0,28,0,13,0
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model,BaseKubernetesListFluentImpl.SecretItemsNestedImpl,43,0,0,0,10,0,4,0,4,0
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model,RBDPersistentVolumeSourceBuilder,360,0,30,0,74,0,28,0,13,0
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model,WatchEventFluentImpl.BuildListObjectNestedImpl,35,0,0,0,8,0,4,0,4,0
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model,TaintBuilder,268,0,30,0,58,0,28,0,13,0
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model,WatchEventFluentImpl.MetricSpecObjectNestedImpl,35,0,0,0,8,0,4,0,4,0
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model,WatchEventFluentImpl.LimitRangeObjectNestedImpl,35,0,0,0,8,0,4,0,4,0
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model,OwnerReferenceBuilder,314,0,30,0,66,0,28,0,13,0
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model,ProjectedVolumeSourceBuilder,222,0,30,0,50,0,28,0,13,0
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model,InitializerBuilder,134,65,29,1,27,19,22,6,7,6
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model,DoneableSecretProjection,51,0,0,0,7,0,4,0,4,0
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model,IntOrString,128,132,31,7,3,24,20,15,4,12
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model,KubeSchemaFluentImpl.HorizontalPodAutoscalerListNestedImpl,35,0,0,0,8,0,4,0,4,0
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model,PersistentVolumeClaimListFluentImpl.MetadataNestedImpl,35,0,0,0,8,0,4,0,4,0
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model,EmptyDirVolumeSource,191,0,30,0,18,0,27,0,12,0
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model,WatchEventFluentImpl.RBDPersistentVolumeSourceObjectNestedImpl,35,0,0,0,8,0,4,0,4,0
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model,NodeConditionFluentImpl,247,0,56,0,39,0,49,0,21,0
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model,WatchEventFluentImpl.OpenshiftClusterRoleBindingObjectNestedImpl,35,0,0,0,8,0,4,0,4,0
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model,EventListFluentImpl,727,0,112,0,73,0,97,0,41,0
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model,ObjectMetricStatusBuilder,291,0,30,0,62,0,28,0,13,0
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model,WatchEventFluentImpl.NodeAddressObjectNestedImpl,35,0,0,0,8,0,4,0,4,0
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model,HandlerFluentImpl.TcpSocketNestedImpl,35,0,0,0,8,0,4,0,4,0
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model,WatchEventFluentImpl.UserObjectNestedImpl,35,0,0,0,8,0,4,0,4,0
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model,WatchEventFluentImpl.RepositoryImportSpecObjectNestedImpl,35,0,0,0,8,0,4,0,4,0
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model,Handler,137,100,33,5,7,15,24,9,5,9
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model,DoneableCephFSVolumeSource.new Function() {...},8,0,0,0,2,0,2,0,2,0
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model,SessionAffinityConfigBuilder,199,0,30,0,46,0,28,0,13,0
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model,DoneableComponentStatus,51,0,0,0,7,0,4,0,4,0
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model,DoneableScopeSelector,51,0,0,0,7,0,4,0,4,0
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model,NodeDaemonEndpoints,145,0,22,0,14,0,21,0,10,0
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model,DoneableReplicationControllerStatus,51,0,0,0,7,0,4,0,4,0
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model,ReplicationControllerListFluentImpl.MetadataNestedImpl,35,0,0,0,8,0,4,0,4,0
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model,WatchEventFluentImpl.ConfigMapNodeConfigSourceObjectNestedImpl,35,0,0,0,8,0,4,0,4,0
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model,KubeSchemaFluentImpl.JobListNestedImpl,35,0,0,0,8,0,4,0,4,0
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model,WatchEventFluentImpl.DeploymentConfigListObjectNestedImpl,35,0,0,0,8,0,4,0,4,0
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model,DoneableDownwardAPIVolumeSource.new Function() {...},8,0,0,0,2,0,2,0,2,0
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model,ExecConfigBuilder,268,0,30,0,58,0,28,0,13,0
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model,ContainerStateRunningBuilder,199,0,30,0,46,0,28,0,13,0
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model,ObjectMetricSourceFluentImpl.TargetNestedImpl,35,0,0,0,8,0,4,0,4,0
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model,DoneableClientIPConfig.new Function() {...},8,0,0,0,2,0,2,0,2,0
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model,ServicePortFluentImpl,217,79,55,3,28,15,41,14,13,13
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model,WatchEventFluentImpl.DaemonSetListObjectNestedImpl,35,0,0,0,8,0,4,0,4,0
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model,PersistentVolumeSpecFluentImpl.CsiNestedImpl,35,0,0,0,8,0,4,0,4,0
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model,MicroTime,145,0,22,0,14,0,21,0,10,0
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model,WatchEventFluentImpl.AffinityObjectNestedImpl,35,0,0,0,8,0,4,0,4,0
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model,GroupVersionResourceFluentImpl,139,0,32,0,24,0,28,0,12,0
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model,KubeSchemaFluentImpl.ResourceQuotaListNestedImpl,35,0,0,0,8,0,4,0,4,0
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model,ProjectedVolumeSourceFluentImpl,575,0,86,0,55,0,71,0,28,0
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model,NamespaceStatusFluentImpl,67,0,16,0,14,0,14,0,6,0
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model,KubeSchemaFluentImpl.ProjectNestedImpl,35,0,0,0,8,0,4,0,4,0
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model,InitializersFluentImpl.PendingNestedImpl,16,27,0,0,4,6,1,3,1,3
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model,TCPSocketActionFluentImpl,188,0,34,0,28,0,34,0,17,0
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model,DoneableExternalMetricStatus.new Function() {...},8,0,0,0,2,0,2,0,2,0
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model,PodAffinity,211,0,30,0,20,0,27,0,12,0
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model,DoneableContainerStateWaiting,51,0,0,0,7,0,4,0,4,0
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model,WatchEventFluentImpl.KubernetesRunAsUserStrategyOptionsObjectNestedImpl,35,0,0,0,8,0,4,0,4,0
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model,GitRepoVolumeSourceFluentImpl,139,0,32,0,24,0,28,0,12,0
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model,VolumeFluentImpl.PortworxVolumeNestedImpl,35,0,0,0,8,0,4,0,4,0
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model,SecretListFluentImpl,727,0,112,0,73,0,97,0,41,0
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model,WatchEventFluentImpl.ExecConfigObjectNestedImpl,35,0,0,0,8,0,4,0,4,0
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model,ResourceQuotaListFluentImpl,727,0,112,0,73,0,97,0,41,0
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model,ContainerStateRunningFluentImpl,67,0,16,0,14,0,14,0,6,0
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model,KubeSchemaFluentImpl.ServiceListNestedImpl,35,0,0,0,8,0,4,0,4,0
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model,WatchEventFluentImpl.BaseKubernetesListObjectNestedImpl,35,0,0,0,8,0,4,0,4,0
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model,PodsMetricStatusFluentImpl.CurrentAverageValueNestedImpl,35,0,0,0,8,0,4,0,4,0
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model,LocalVolumeSourceBuilder,222,0,30,0,50,0,28,0,13,0
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model,PodBuilder,162,129,29,1,31,31,20,8,5,8
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model,WatchEventFluentImpl.HTTPGetActionObjectNestedImpl,35,0,0,0,8,0,4,0,4,0
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model,KubeSchemaFluentImpl.StorageClassListNestedImpl,35,0,0,0,8,0,4,0,4,0
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model,BaseKubernetesListFluentImpl.OAuthClientItemsNestedImpl,43,0,0,0,10,0,4,0,4,0
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model,DownwardAPIVolumeFile,283,0,46,0,26,0,39,0,16,0
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model,PersistentVolumeClaimFluentImpl.StatusNestedImpl,35,0,0,0,8,0,4,0,4,0
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model,WatchEventFluentImpl.ScopedResourceSelectorRequirementObjectNestedImpl,35,0,0,0,8,0,4,0,4,0
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model,Namespace,341,0,54,0,32,0,45,0,18,0
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model,HorizontalPodAutoscalerStatus,395,0,62,0,36,0,51,0,20,0
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model,DoneableMetricStatus.new Function() {...},8,0,0,0,2,0,2,0,2,0
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model,WatchEventFluentImpl.CephFSPersistentVolumeSourceObjectNestedImpl,35,0,0,0,8,0,4,0,4,0
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model,WatchEventFluentImpl.FlexVolumeSourceObjectNestedImpl,35,0,0,0,8,0,4,0,4,0
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model,NodeConfigSourceBuilder,199,0,30,0,46,0,28,0,13,0
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model,KubeSchemaFluentImpl.TemplateListNestedImpl,35,0,0,0,8,0,4,0,4,0
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model,IntOrString.Serializer,4,26,2,4,2,10,2,3,0,2
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model,ContainerStateTerminatedBuilder,337,0,30,0,70,0,28,0,13,0
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model,DoneableScaleIOVolumeSource,51,0,0,0,7,0,4,0,4,0
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model,KubeSchemaFluentImpl.CustomResourceDefinitionNamesNestedImpl,35,0,0,0,8,0,4,0,4,0
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model,DoneableEventSource,51,0,0,0,7,0,4,0,4,0
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model,CephFSVolumeSourceFluentImpl.SecretRefNestedImpl,35,0,0,0,8,0,4,0,4,0
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model,ReplicationControllerFluentImpl.MetadataNestedImpl,13,22,0,0,3,5,1,3,1,3
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model,WatchEventFluentImpl.TemplateObjectNestedImpl,35,0,0,0,8,0,4,0,4,0
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model,DoneableTCPSocketAction,51,0,0,0,7,0,4,0,4,0
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model,NamedExtensionFluentImpl.ServiceAccountExtensionNestedImpl,35,0,0,0,8,0,4,0,4,0
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model,ReplicationControllerBuilder,162,129,29,1,31,31,20,8,5,8
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model,FCVolumeSourceBuilder,291,0,30,0,62,0,28,0,13,0
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model,WatchEventFluentImpl.NetworkPolicyPortObjectNestedImpl,35,0,0,0,8,0,4,0,4,0
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model,WatchEventFluentImpl.BitbucketWebHookCauseObjectNestedImpl,35,0,0,0,8,0,4,0,4,0
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model,DoneableGCEPersistentDiskVolumeSource,51,0,0,0,7,0,4,0,4,0
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model,NodeSpecFluentImpl,819,0,128,0,85,0,113,0,49,0
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model,DoneableScaleIOPersistentVolumeSource,51,0,0,0,7,0,4,0,4,0
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model,ObjectMetaFluentImpl,1370,260,287,23,126,44,213,41,62,37
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model,NamedExtensionFluentImpl.ScaleExtensionNestedImpl,35,0,0,0,8,0,4,0,4,0
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model,KubeSchemaFluentImpl.BuildListNestedImpl,35,0,0,0,8,0,4,0,4,0
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model,PodStatusBuilder,429,0,30,0,86,0,28,0,13,0
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model,KubeSchemaFluentImpl.PodListNestedImpl,35,0,0,0,8,0,4,0,4,0
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model,ResourceQuota,341,0,54,0,32,0,45,0,18,0
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model,EventSourceBuilder,222,0,30,0,50,0,28,0,13,0
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model,ServiceListFluentImpl,598,129,100,12,57,16,83,14,30,11
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model,VolumeFluentImpl.ConfigMapNestedImpl,35,0,0,0,8,0,4,0,4,0
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model,WatchEventFluentImpl.PodStatusObjectNestedImpl,35,0,0,0,8,0,4,0,4,0
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model,DoneableTaint,51,0,0,0,7,0,4,0,4,0
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model,WatchEvent,191,0,30,0,18,0,27,0,12,0
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model,KubeSchemaFluentImpl.DeleteOptionsNestedImpl,35,0,0,0,8,0,4,0,4,0
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model,MetricStatusFluentImpl.ObjectNestedImpl,35,0,0,0,8,0,4,0,4,0
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model,KubeSchemaFluentImpl.CertificateSigningRequestConditionNestedImpl,35,0,0,0,8,0,4,0,4,0
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model,WatchEventFluentImpl.PodDisruptionBudgetStatusObjectNestedImpl,35,0,0,0,8,0,4,0,4,0
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model,VolumeFluentImpl.FcNestedImpl,35,0,0,0,8,0,4,0,4,0
